"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Uganda","UGA","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","20600000.3814697","21229999.5422363","28770000.4577637","19590000.1525879","22489999.7711182","20120000.8392334","23579999.9237061","21579999.9237061","22219999.3133545","27500000","32900001.5258789","31760000.2288818","40830001.8310547","22149999.6185303","17530000.6866455","51840000.1525879","20940000.5340576","16719999.3133545","39490001.6784668","47259998.3215332","113349998.474121","135660003.662109","131350006.103516","136710006.713867","162070007.324219","179479995.727539","191559997.558594","298950012.207031","391589996.337891","516500000","663099975.585938","663280029.296875","724950012.207031","609989990.234375","751969970.703125","833960021.972656","674880004.882813","813440002.441406","658099975.585938","607679992.675781","855929992.675781","828940002.441406","732979980.46875","1003710021.97266","1222239990.23438","1195329956.05469","1589229980.46875","1738150024.41406","1643390014.64844","1786349975.58594","1690140014.64844","1572920043.94531","1642500000","1697089965.82031","1633680053.71094","1638160034.17969","1762599975.58594","2011810058.59375","1945589965.82031","2029569946.28906","3085770019.53125","2515300048.82813",
"Ukraine","UKR","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289000000","368299987.792969","557700012.207031","328440002.441406","290350006.103516","319619995.117188","398059997.558594","272579986.572266","468399993.896484","573159973.144531","543320007.324219","514830017.089844","476209991.455078","328359985.351563","376390014.648438","404100006.103516","484630004.882813","420980010.986328","617349975.585938","654719970.703125","656650024.414063","777929992.675781","772059997.558594","790739990.234375","1403819946.28906","1449349975.58594","1523319946.28906","1180670043.94531","1223229980.46875","1119729980.46875","2337340087.89063","2213239990.23438",
"Upper middle income","UMC","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","462609997.253865","921629992.831498","850760007.455945","820739997.80789","715150011.565536","874750003.509223","1013480016.35075","906169993.638992","928469999.104738","846549991.831183","917000005.468726","897099989.950657","977099996.46619","988170003.693551","1183460000.27657","1576519998.59884","1733870011.24024","1523250007.45058","2016630016.38651","3781420042.5148","4392140013.21793","4759249948.02475","4263040023.80371","4056119950.78065","4184699962.13913","4242360003.94821","4765559989.9292","5877870029.44946","5817589980.60226","6233130015.14412","8903959925.89928","11032340009.2665","10438680005.0829","11675589826.1163","11548190078.9738","13585069980.1445","11221379889.0561","9565350050.92621","10662169875.6218","13086800000.906","11298310038.0898","10579120208.7402","12439719899.1776","13365759844.78","16736559878.3493","32112399751.4248","19851690330.0285","20255439785.9573","23289350320.816","16827390094.7571","14203430052.7573","18696229971.8857","16401289959.9075","15674250101.0895","17717290086.2694","15880230107.6651","19752910103.7979","18170449910.0447","16320120145.3209","14238110007.5245","20389460029.1252","19375850252.1515",
"Uruguay","URY","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","18989999.7711182","2200000.04768372","3559999.94277954","8710000.03814697","2230000.01907349","3000000","4670000.07629395","5559999.94277954","24540000.9155273","19450000.7629395","12920000.0762939","9250000","22239999.7711182","15779999.7329712","5099999.90463257","4869999.88555908","6739999.77111816","13819999.6948242","5199999.80926514","6940000.05722046","8630000.11444092","9649999.61853027","6320000.17166138","5550000.19073486","5769999.98092651","7719999.79019165","27819999.6948242","16149999.6185303","34060001.373291","30809999.4659424","45919998.1689453","41810001.373291","65690002.4414063","113959999.084473","75010002.1362305","68930000.3051758","36599998.4741211","37259998.3215332","27520000.4577637","25620000.8392334","21549999.2370605","16420000.0762939","16209999.0844727","17270000.4577637","24479999.5422363","18340000.1525879","24610000.6103516","37040000.9155273","32860000.6103516","50729999.5422363","45909999.8474121","18229999.5422363","17360000.6103516","36520000.4577637","91569999.6948242","23180000.3051758","18250000","41639999.3896484","","","","779999.971389771",
"United States","USA","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1509999.99046326","7980000.01907349","28250000","83720001.2207031","87690002.4414063","139880004.882813","158039993.286133","156250000","185240005.493164","149630004.882813","183419998.168945","192100006.103516","243149993.896484","169070007.324219","149610000.610352","167679992.675781","179440002.441406","171210006.713867","198139999.389648","143779998.779297","255910003.662109","295160003.662109","324670013.427734","451000000","511049987.792969","639140014.648438","1058079956.05469","1152729980.46875","1464550048.82813","1140469970.70313",
"St. Vincent and the Grenadines","VCT","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","119999.997317791","3660000.08583069","5980000.01907349","4420000.07629395","3950000.04768372","4440000.05722046","5699999.80926514","9699999.80926514","9140000.34332275","7579999.92370605","5260000.22888184","3960000.03814697","5489999.77111816","12409999.8474121","13340000.1525879","16950000.7629395","15300000.1907349","15369999.8855591","15930000.3051758","18129999.1607666","13689999.5803833","12619999.8855591","47639999.3896484","26319999.6948242","5940000.05722046","20659999.8474121","16489999.7711182","6300000.19073486","8119999.88555908","4570000.17166138","6269999.98092651","10579999.9237061","7860000.1335144","4800000.19073486","65849998.4741211","26280000.6866455","28780000.6866455","16850000.3814697","17760000.2288818","8310000.4196167","8520000.45776367","9890000.34332275","13500000","9119999.88555908","11859999.6566772","18149999.6185303","84480003.3569336","76120002.746582","126319999.694824",
"Venezuela, RB","VEN","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","800000.011920929","8720000.26702881","79940002.4414063","43919998.1689453","-53659999.8474121","14109999.6566772","28649999.6185303","25510000.2288818","18409999.8474121","11729999.5422363","4909999.84741211","7969999.79019165","8390000.34332275","8439999.5803833","5159999.84741211","3779999.97138977","-15250000","-8359999.65667725","-15069999.6948242","10479999.5422363","19479999.5422363","17270000.4577637","18569999.6948242","17850000.3814697","17430000.3051758","16510000.2288818","20879999.1607666","22950000.7629395","26639999.3896484","64540000.9155273","80480003.3569336","31190000.5340576","34729999.5422363","42090000.1525879","27540000.9155273","44860000.6103516","36080001.8310547","7400000.09536743","40189998.626709","43779998.7792969","78139999.3896484","45020000.4577637","57590000.1525879","82419998.1689453","46669998.1689453","48799999.2370605","57250000","73019996.6430664","60060001.373291","59049999.2370605","53110000.6103516","48990001.6784668","50790000.9155273","37830001.8310547","43130001.0681152","36590000.1525879","43430000.3051758","86849998.4741211","149080001.831055","259859985.351563","331700012.207031","273119995.117188",
"British Virgin Islands","VGB","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","79999.9982118607","419999.986886978","389999.985694885","159999.996423721","200000.002980232","","419999.986886978","16149999.6185303","","","","","","","1679999.94754791","2420000.07629395","2589999.91416931","2049999.95231628","1169999.95708466","1720000.02861023","4610000.1335144","3819999.9332428","3799999.95231628","3089999.91416931","1840000.0333786","2039999.96185303","1429999.94754791","2099999.90463257","1950000.04768372","5769999.98092651","5570000.17166138","6019999.98092651","5440000.05722046","3309999.94277954","10979999.5422363","1429999.94754791","1210000.03814697","1870000.00476837","1169999.95708466","2559999.94277954","4840000.15258789","2059999.94277954","-79999.9982118607","-529999.971389771","-1220000.02861023","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","191850006.103516","167110000.610352","176029998.779297","226669998.168945","244990005.493164","314149993.896484","516580017.089844","460600006.103516","449600006.103516","464359985.351563","435809997.558594","464179992.675781","574700012.207031","477299987.792969","705380004.882813","387190002.441406","233369995.117188","295950012.207031","417049987.792969","379609985.351563","270089996.337891","270049987.792969","248000000","149210006.713867","152139999.389648","151149993.896484","190800003.051758","127150001.525879","164119995.117188","124550003.051758","180550003.051758","227300003.051758","566219970.703125","249809997.558594","895460021.972656","777989990.234375","910299987.792969","851989990.234375","1050660034.17969","1239790039.0625","1485270019.53125","1256020019.53125","1064170043.94531","1533939941.40625","1657989990.23438","1693479980.46875","1690099975.58594","2346639892.57813","2320510009.76563","3328030029.29688","2769860107.42188","3332000000","4113310058.59375","4085600097.65625","4215620117.1875","3167389892.57813","2906070068.35938","2407489990.23438","1644829956.05469","1088040039.0625","1170770019.53125","516070007.324219",
"Vanuatu","VUT","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","150000.005960464","280000.001192093","409999.996423721","509999.990463257","649999.976158142","579999.983310699","2170000.07629395","2009999.99046326","2329999.92370605","3220000.02861023","3230000.01907349","4800000.19073486","6159999.84741211","7440000.05722046","16129999.1607666","12479999.5422363","30930000.3051758","14550000.1907349","18780000.6866455","38319999.6948242","43979999.5422363","30379999.1607666","25629999.1607666","26360000.6103516","23729999.5422363","21010000.2288818","23610000.6103516","49529998.7792969","37759998.3215332","36060001.373291","46790000.9155273","46130001.0681152","38799999.2370605","33540000.9155273","40549999.2370605","44599998.4741211","30739999.7711182","27069999.6948242","29500000","31100000.3814697","35490001.6784668","29049999.2370605","27290000.9155273","33009998.3215332","38599998.4741211","40299999.2370605","49590000.1525879","57619998.9318848","93160003.6621094","100989997.86377","109470001.220703","92889999.3896484","101940002.441406","91339996.3378906","100410003.662109","186559997.558594","129130004.882813","132699996.948242","130940002.441406","130600006.103516","154020004.272461","166679992.675781",
